dataset,arm,mode,fold,bacc,per_class_recall,n_train,n_test,exploratory
oral_diseases,A3,none,13,0.7031968031968032,"[0.8666666666666667, 0.9333333333333333, 0.6153846153846154, 0.7777777777777778, 0.5454545454545454, 0.7222222222222222, 0.46153846153846156]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,13,0.680852480852481,"[0.8, 0.9333333333333333, 0.6923076923076923, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.46153846153846156]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,13,0.7046620046620048,"[0.8, 0.9333333333333333, 0.6923076923076923, 0.7222222222222222, 0.5454545454545454, 0.7777777777777778, 0.46153846153846156]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,13,0.6859029859029858,"[0.8, 0.9333333333333333, 0.6923076923076923, 0.6666666666666666, 0.6363636363636364, 0.6111111111111112, 0.46153846153846156]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,14,0.8108299595141701,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,14,0.8143001735106999,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.9, 0.5789473684210527, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,14,0.8218189705031811,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.9, 0.631578947368421, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,14,0.8143001735106999,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.9, 0.5789473684210527, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,0,0.6866956143271932,"[0.875, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.5384615384615384]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,0,0.6876113652429442,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.46153846153846156]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,0,0.6866956143271932,"[0.875, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.5384615384615384]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,0,0.6876113652429442,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.46153846153846156]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,1,0.7688805346700083,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,1,0.7688805346700083,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,1,0.7688805346700083,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,1,0.7688805346700083,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,2,0.6679672666514771,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.36363636363636365, 0.631578947368421, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,2,0.6682947900053164,"[0.9375, 1.0, 0.6666666666666666, 0.5555555555555556, 0.2727272727272727, 0.5789473684210527, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,2,0.6792074884180149,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.2727272727272727, 0.5789473684210527, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,2,0.6801995519100783,"[0.9375, 1.0, 0.6666666666666666, 0.5555555555555556, 0.2727272727272727, 0.5789473684210527, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,3,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,3,0.7505383505383507,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.4444444444444444, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,3,0.7505383505383507,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.4444444444444444, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,3,0.7505383505383507,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.4444444444444444, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,4,0.763565966197545,"[0.75, 1.0, 0.6666666666666666, 0.7222222222222222, 0.7, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,4,0.7263061499903605,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.631578947368421, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,4,0.7413437439753229,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,4,0.7187873529978793,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,5,0.7718132744448534,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.6363636363636364, 0.7368421052631579, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,5,0.7689272715588504,"[1.0, 0.9333333333333333, 0.75, 0.3888888888888889, 0.7272727272727273, 0.7368421052631579, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,5,0.7848002874318664,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.7272727272727273, 0.7368421052631579, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,5,0.7808320334636123,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.3888888888888889, 0.7272727272727273, 0.7368421052631579, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,6,0.7671622237411712,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.8333333333333334, 0.6363636363636364, 0.8421052631578947, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,6,0.7723836105415053,"[0.875, 0.9333333333333333, 0.75, 0.7777777777777778, 0.6363636363636364, 0.6842105263157895, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,6,0.8028765094554567,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.8333333333333334, 0.6363636363636364, 0.8421052631578947, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,6,0.7928894205209993,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7777777777777778, 0.7272727272727273, 0.7368421052631579, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,7,0.6796584263689526,"[0.8125, 1.0, 0.5, 0.5555555555555556, 0.7272727272727273, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,7,0.6765255942887523,"[0.8125, 1.0, 0.5833333333333334, 0.5555555555555556, 0.7272727272727273, 0.47368421052631576, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,7,0.6646208323839903,"[0.8125, 1.0, 0.5, 0.5555555555555556, 0.7272727272727273, 0.47368421052631576, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,7,0.6765255942887523,"[0.8125, 1.0, 0.5833333333333334, 0.5555555555555556, 0.7272727272727273, 0.47368421052631576, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,8,0.7953934953934952,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.8181818181818182, 0.5555555555555556, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,8,0.7874569874569873,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,8,0.7874569874569873,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,8,0.7905094905094904,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.6666666666666666, 0.8181818181818182, 0.5, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,9,0.6990264121843069,"[0.75, 1.0, 0.6666666666666666, 0.5, 0.6, 0.6842105263157895, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,9,0.7060335132703554,"[0.8125, 1.0, 0.6666666666666666, 0.4444444444444444, 0.8, 0.5263157894736842, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,9,0.7222406978985926,"[0.8125, 1.0, 0.6666666666666666, 0.5, 0.7, 0.6842105263157895, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,9,0.6838112910481332,"[0.8125, 1.0, 0.6666666666666666, 0.3888888888888889, 0.7, 0.5263157894736842, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,10,0.7640542936595568,"[0.9375, 1.0, 0.75, 0.3888888888888889, 0.6363636363636364, 0.7894736842105263, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,10,0.7739084745663692,"[0.9375, 1.0, 0.8333333333333334, 0.3888888888888889, 0.7272727272727273, 0.6842105263157895, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,10,0.7848974855553804,"[0.9375, 1.0, 0.8333333333333334, 0.3888888888888889, 0.7272727272727273, 0.6842105263157895, 0.9230769230769231]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,10,0.7948319954898901,"[0.9375, 1.0, 0.8333333333333334, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,11,0.6916894508999772,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.8333333333333334, 0.45454545454545453, 0.5789473684210527, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,11,0.6682976380344802,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.45454545454545453, 0.5263157894736842, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,11,0.6762341459709881,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7777777777777778, 0.45454545454545453, 0.5263157894736842, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,11,0.660778841041999,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.45454545454545453, 0.47368421052631576, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,12,0.7538685729475203,"[0.9375, 1.0, 0.75, 0.4444444444444444, 0.6363636363636364, 0.8421052631578947, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,12,0.7577494873547507,"[0.9375, 0.9333333333333333, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,12,0.758254537859801,"[0.9375, 1.0, 0.8333333333333334, 0.4444444444444444, 0.6363636363636364, 0.7894736842105263, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,12,0.7347753854332802,"[0.9375, 0.9333333333333333, 0.75, 0.4444444444444444, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,13,0.7013653013653014,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6111111111111112, 0.46153846153846156]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,13,0.7074703074703075,"[0.8666666666666667, 0.9333333333333333, 0.8461538461538461, 0.6666666666666666, 0.5454545454545454, 0.5555555555555556, 0.5384615384615384]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,13,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,13,0.7249306249306249,"[0.8666666666666667, 1.0, 0.8461538461538461, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.5384615384615384]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,none,14,0.7471258273889854,"[0.875, 1.0, 0.6666666666666666, 0.7222222222222222, 0.8, 0.47368421052631576, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,full,14,0.7739878542510121,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8, 0.47368421052631576, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,offset,14,0.7391893194524773,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.47368421052631576, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A4,scale,14,0.7501783304414883,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.47368421052631576, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
